Station,Season,Layer,Ensemble Mean,CFSR,ERA-Interim,ERA5,ERA5-Land,JRA55,MERRA2,GLDAS-Noah,GLDAS-CLSM
0.8999999999999999,Warm_Top,30cm - 300cm,3.85394287109375,1.031097412109375,3.007080078125,3.389251708984375,3.2598876953125,13.381378173828125,2.193359375,3.29296875,1.27655029296875
0.99,Warm_Top,30cm - 300cm,1.765472412109375,1.298370361328125,0.858856201171875,0.93865966796875,1.290130615234375,5.020843505859375,1.682159423828125,2.57318115234375,0.46160888671875
-0.2129032258064516,Warm_Top,30cm - 300cm,-7.46771240234375,-4.657470703125,-18.248336791992188,-2.09326171875,-1.7464599609375,-1.139556884765625,-7.36163330078125,-11.88812255859375,-12.606903076171875
7.372043010752689,Warm_Top,30cm - 300cm,2.670501708984375,-0.521148681640625,-2.03076171875,3.085906982421875,2.5230712890625,16.406402587890625,1.298980712890625,0.8201904296875,-0.218719482421875
6.207526881720432,Warm_Top,30cm - 300cm,2.535888671875,0.948638916015625,1.45220947265625,2.44415283203125,2.59661865234375,9.069915771484377,1.01116943359375,2.21185302734375,0.5526123046875
3.3577777777777778,Warm_Top,30cm - 300cm,0.97967529296875,0.8221435546875,0.120880126953125,0.8486328125,1.213470458984375,3.04888916015625,0.20428466796875,1.542938232421875,0.03619384765625
0.5887096774193549,Warm_Top,30cm - 300cm,-7.661407470703125,-8.880645751953125,-16.482635498046875,-4.353973388671875,-1.89056396484375,0.215118408203125,-6.948486328125,-11.926055908203125,-11.023895263671877
3.890000000000001,Warm_Top,30cm - 300cm,-1.043731689453125,-4.133148193359375,-7.36346435546875,-1.8131103515625,-0.656494140625,15.3369140625,-1.77178955078125,-3.80523681640625,-4.14349365234375
7.014516129032258,Warm_Top,30cm - 300cm,2.214324951171875,-1.47772216796875,-1.7430419921875,2.41790771484375,2.9652099609375,13.349578857421875,1.145538330078125,0.88031005859375,0.176849365234375
7.074193548387092,Warm_Top,30cm - 300cm,2.488616943359375,-0.404144287109375,1.4482421875,2.056182861328125,2.7208251953125,10.289337158203123,1.12615966796875,1.9869384765625,0.685394287109375
3.2277777777777774,Warm_Top,30cm - 300cm,0.493621826171875,-0.205657958984375,-0.084228515625,0.32171630859375,1.04241943359375,1.905731201171875,0.037139892578125,1.092041015625,-0.16009521484375
-1.487096774193548,Warm_Top,30cm - 300cm,-10.10015869140625,-14.52752685546875,-21.071578979492188,-6.237274169921875,-2.038970947265625,-0.429779052734375,-10.140411376953123,-13.13433837890625,-13.221466064453125
2.282777777777778,Warm_Top,30cm - 300cm,-2.822357177734375,-6.9061279296875,-10.109375,-3.081512451171875,-1.272979736328125,11.92120361328125,-3.50244140625,-4.71063232421875,-4.91693115234375
6.051612903225808,Warm_Top,30cm - 300cm,2.357269287109375,-2.3603515625,-3.384368896484375,1.850006103515625,2.88604736328125,17.802978515625,1.036224365234375,1.0384521484375,-0.010833740234375
7.003225806451613,Warm_Top,30cm - 300cm,3.583465576171875,1.001434326171875,2.3822021484375,3.41009521484375,4.026824951171875,12.318756103515625,1.55010986328125,2.901885986328125,1.076507568359375
3.234444444444444,Warm_Top,30cm - 300cm,0.72772216796875,1.012298583984375,0.035125732421875,0.381622314453125,1.311492919921875,1.892181396484375,0.04766845703125,1.320404052734375,-0.17901611328125
1.2946236559139783,Warm_Top,30cm - 300cm,-8.0374755859375,-9.711181640625,-18.87120056152344,-5.1107177734375,-2.06207275390625,0.61102294921875,-7.694915771484375,-11.1171875,-10.343505859375
3.5622222222222213,Warm_Top,30cm - 300cm,-1.60467529296875,-4.661468505859375,-8.888702392578125,-2.314208984375,-0.85137939453125,12.856353759765625,-2.252899169921875,-2.71502685546875,-4.010101318359375
7.082795698924732,Warm_Top,30cm - 300cm,3.736297607421875,-0.647674560546875,-1.40081787109375,3.55206298828125,4.0419921875,18.899810791015625,1.87823486328125,2.427703857421875,1.139129638671875
6.543010752688173,Warm_Top,30cm - 300cm,3.218780517578125,2.132537841796875,2.336761474609375,2.915496826171875,3.60589599609375,9.0787353515625,1.3841552734375,3.293609619140625,1.0029296875
4.010000000000002,Warm_Top,30cm - 300cm,1.546295166015625,2.103424072265625,0.38446044921875,0.676239013671875,1.68994140625,4.601226806640625,0.509765625,2.142578125,0.262847900390625
0.8645161290322579,Warm_Top,30cm - 300cm,-9.74456787109375,-13.190399169921875,-17.522872924804688,-10.743988037109377,-3.78533935546875,1.044586181640625,-9.13348388671875,-13.043365478515625,-11.581756591796875
4.267777777777779,Warm_Top,30cm - 300cm,-1.16424560546875,-4.877288818359375,-7.37005615234375,-4.13116455078125,-0.982421875,15.6431884765625,-1.779052734375,-1.92041015625,-3.896759033203125
6.797849462365591,Warm_Top,30cm - 300cm,2.89324951171875,-1.24835205078125,-0.41741943359375,2.16357421875,3.01666259765625,15.5670166015625,1.420379638671875,2.16119384765625,0.48297119140625
7.703225806451613,Warm_Top,30cm - 300cm,3.332794189453125,1.1378173828125,2.577239990234375,2.811431884765625,3.13031005859375,11.392120361328125,1.45733642578125,3.182159423828125,0.9739990234375
5.337777777777778,Warm_Top,30cm - 300cm,1.742156982421875,1.32891845703125,0.9718017578125,1.113037109375,1.6265869140625,4.99371337890625,0.967041015625,2.529541015625,0.406524658203125
-0.2924731182795699,Warm_Top,30cm - 300cm,-6.025299072265625,-8.9560546875,-13.924407958984375,-4.041839599609375,-2.204803466796875,3.599945068359375,-5.56756591796875,-8.763458251953125,-8.34417724609375
4.434444444444444,Warm_Top,30cm - 300cm,-0.697235107421875,-3.56671142578125,-6.292327880859375,-1.624725341796875,-0.719818115234375,12.34710693359375,-1.4825439453125,-1.021392822265625,-3.21746826171875
6.719354838709678,Warm_Top,30cm - 300cm,2.712860107421875,-0.97283935546875,-1.031219482421875,2.47967529296875,2.727447509765625,14.370452880859375,1.2154541015625,2.35528564453125,0.558685302734375
6.5505376344086015,Warm_Top,30cm - 300cm,2.95245361328125,0.9237060546875,2.00579833984375,2.351531982421875,2.675201416015625,9.670257568359377,1.220733642578125,3.490509033203125,1.281829833984375
2.652777777777778,Warm_Top,30cm - 300cm,0.500946044921875,0.92236328125,-0.13861083984375,0.105194091796875,0.545166015625,1.17596435546875,-0.09332275390625,1.66766357421875,-0.176910400390625
-1.356989247311828,Warm_Top,30cm - 300cm,-8.218841552734375,-8.660064697265625,-17.298797607421875,-9.052520751953123,-3.274200439453125,3.2991943359375,-8.141845703125,-11.24957275390625,-11.3729248046875
2.904444444444444,Warm_Top,30cm - 300cm,-1.1141357421875,-3.755126953125,-7.55218505859375,-3.770843505859375,-0.877105712890625,16.63458251953125,-1.8592529296875,-3.39654541015625,-4.33660888671875
6.358064516129033,Warm_Top,30cm - 300cm,4.04327392578125,-0.924530029296875,0.29559326171875,3.28350830078125,4.096923828125,20.824127197265625,1.93463134765625,1.887451171875,0.94854736328125
7.393548387096772,Warm_Top,30cm - 300cm,5.55975341796875,2.110107421875,4.589202880859375,5.067626953125,5.397186279296875,17.80255126953125,3.67364501953125,3.986175537109375,1.8515625
3.325555555555556,Warm_Top,30cm - 300cm,1.1787109375,1.00091552734375,0.582794189453125,0.730712890625,1.534820556640625,1.940032958984375,1.8917236328125,1.830596923828125,-0.081878662109375
-0.746236559139785,Warm_Top,30cm - 300cm,-7.193817138671875,-8.403167724609375,-14.527740478515625,-2.678680419921875,-1.859588623046875,1.5257568359375,-9.653778076171877,-11.22222900390625,-10.7310791015625
2.8955555555555565,Warm_Top,30cm - 300cm,-1.316436767578125,-4.005126953125,-6.535858154296875,-1.152252197265625,-0.816650390625,12.707794189453125,-3.39373779296875,-3.219329833984375,-4.11639404296875
5.660215053763441,Warm_Top,30cm - 300cm,2.932464599609375,-1.395050048828125,-0.875946044921875,3.15557861328125,3.08563232421875,16.942352294921875,0.816650390625,1.49139404296875,0.23919677734375
4.725806451612904,Warm_Top,30cm - 300cm,2.494354248046875,0.42303466796875,1.726531982421875,2.287353515625,2.83074951171875,9.0245361328125,0.707611083984375,2.407958984375,0.547088623046875
2.4088888888888893,Warm_Top,30cm - 300cm,0.915557861328125,0.3626708984375,0.378570556640625,0.815887451171875,1.4613037109375,3.13372802734375,0.103759765625,1.1981201171875,-0.12957763671875
-0.0559139784946237,Warm_Top,30cm - 300cm,-8.429931640625,-9.439483642578123,-17.503097534179688,-7.613922119140625,-3.34832763671875,2.3502197265625,-9.507110595703123,-11.364715576171875,-11.012939453125
3.3522222222222213,Warm_Top,30cm - 300cm,-1.714019775390625,-4.613616943359375,-8.15814208984375,-3.354034423828125,-1.496490478515625,13.637054443359375,-3.061187744140625,-2.58502197265625,-4.080841064453125
7.512903225806452,Warm_Top,30cm - 300cm,2.986053466796875,-1.1915283203125,-1.183746337890625,2.4383544921875,2.985382080078125,16.822998046875,1.29217529296875,2.11981201171875,0.6048583984375
6.5258064516129055,Warm_Top,30cm - 300cm,2.768157958984375,0.887969970703125,2.057464599609375,2.256561279296875,2.686614990234375,9.826080322265623,0.98040771484375,2.775665283203125,0.674560546875
3.731111111111111,Warm_Top,30cm - 300cm,0.827911376953125,0.63250732421875,0.43975830078125,0.490234375,0.971221923828125,2.224029541015625,0.0306396484375,1.78045654296875,0.05450439453125
-0.4376344086021504,Warm_Top,30cm - 300cm,-8.344970703125,-9.961883544921877,-16.89886474609375,-7.543853759765625,-5.407012939453125,2.626678466796875,-8.6722412109375,-10.35009765625,-10.552490234375
3.48,Warm_Top,30cm - 300cm,-1.453826904296875,-4.08935546875,-7.500396728515625,-3.321624755859375,-1.938720703125,12.59954833984375,-2.459503173828125,-1.19720458984375,-3.7232666015625
6.4376344086021495,Warm_Top,30cm - 300cm,2.80340576171875,-1.376373291015625,-1.006988525390625,2.2896728515625,2.377105712890625,15.6820068359375,1.184844970703125,2.620574951171875,0.656494140625
5.9376344086021495,Warm_Top,30cm - 300cm,2.71197509765625,0.084869384765625,2.0428466796875,2.35968017578125,2.39862060546875,9.977447509765623,0.97222900390625,3.092376708984375,0.7677001953125
3.801111111111111,Warm_Top,30cm - 300cm,1.463287353515625,0.55859375,0.583343505859375,0.836395263671875,1.07958984375,5.581878662109375,0.275543212890625,2.37738037109375,0.4136962890625
-0.4096774193548389,Warm_Top,30cm - 300cm,-7.733917236328125,-7.286865234375,-15.292144775390625,-7.766204833984375,-4.205657958984375,3.5968017578125,-9.537109375,-10.726898193359377,-10.65325927734375
4.182222222222223,Warm_Top,30cm - 300cm,-0.94122314453125,-3.142578125,-6.57763671875,-3.06396484375,-1.519378662109375,14.774444580078125,-2.6212158203125,-1.566741943359375,-3.81268310546875
6.8408602150537625,Warm_Top,30cm - 300cm,3.228790283203125,0.32940673828125,-0.225860595703125,2.572723388671875,2.55328369140625,15.806976318359375,1.29132080078125,2.71337890625,0.78912353515625
7.626881720430107,Warm_Top,30cm - 300cm,4.084320068359375,2.562103271484375,3.005340576171875,3.3455810546875,3.318450927734375,13.672088623046875,1.67291259765625,3.79437255859375,1.3037109375
4.6577777777777785,Warm_Top,30cm - 300cm,2.15240478515625,3.3660888671875,1.14013671875,1.475372314453125,1.752349853515625,5.486541748046875,0.944580078125,2.678375244140625,0.375701904296875
-0.2430107526881721,Warm_Top,30cm - 300cm,-7.2265625,-8.708343505859375,-13.489898681640625,-2.2420654296875,-1.713836669921875,-0.059051513671875,-7.5736083984375,-12.39349365234375,-11.63226318359375
2.974444444444444,Warm_Top,30cm - 300cm,-1.413970947265625,-3.9208984375,-6.333648681640625,-1.00579833984375,-0.860107421875,11.116455078125,-2.681121826171875,-3.126007080078125,-4.500640869140625
5.741935483870968,Warm_Top,30cm - 300cm,1.951629638671875,-1.271209716796875,-1.496734619140625,2.764129638671875,2.656585693359375,11.828369140625,0.597625732421875,1.1246337890625,-0.590423583984375
5.9403225806451605,Warm_Top,30cm - 300cm,3.16412353515625,0.031707763671875,2.226806640625,3.282623291015625,3.47625732421875,11.560760498046875,1.274017333984375,2.6522216796875,0.80853271484375
3.267777777777777,Warm_Top,30cm - 300cm,0.645416259765625,0.267822265625,-0.06622314453125,0.513458251953125,0.8797607421875,2.255523681640625,-0.12677001953125,1.5333251953125,-0.09368896484375
-0.985483870967742,Warm_Top,30cm - 300cm,-7.995574951171875,-5.14727783203125,-17.198837280273438,-2.9288330078125,-2.043792724609375,-1.11627197265625,-10.555267333984377,-12.199462890625,-12.774749755859375
6.96451612903226,Warm_Top,30cm - 300cm,2.71038818359375,-1.37200927734375,-1.136505126953125,3.545989990234375,3.21636962890625,15.64434814453125,0.99676513671875,0.500213623046875,0.287872314453125
7.94516129032258,Warm_Top,30cm - 300cm,4.00640869140625,-0.336212158203125,3.347412109375,4.250152587890625,4.374267578125,14.52191162109375,1.61370849609375,2.9317626953125,1.348358154296875
4.303333333333333,Warm_Top,30cm - 300cm,1.104217529296875,0.158538818359375,0.632843017578125,1.199249267578125,1.706329345703125,2.935211181640625,0.14068603515625,1.92620849609375,0.134796142578125
-1.7483870967741943,Warm_Top,30cm - 300cm,-8.611846923828125,-9.85736083984375,-18.053955078125,-2.99444580078125,-1.803955078125,-1.057586669921875,-10.683258056640623,-11.618499755859375,-12.82568359375
3.2566666666666664,Warm_Top,30cm - 300cm,-1.22906494140625,-4.987213134765625,-7.7236328125,-0.52667236328125,-0.293548583984375,14.760589599609375,-2.87322998046875,-3.62945556640625,-4.55938720703125
5.498924731182799,Warm_Top,30cm - 300cm,2.705291748046875,-2.13226318359375,-1.377410888671875,3.775970458984375,3.806854248046875,14.959014892578125,1.162628173828125,1.082366943359375,0.36517333984375
3.454838709677419,Warm_Top,30cm - 300cm,2.191192626953125,-1.02069091796875,1.591552734375,2.6162109375,3.242340087890625,7.4066162109375,0.782684326171875,2.29754638671875,0.613372802734375
2.611666666666666,Warm_Top,30cm - 300cm,0.836395263671875,-0.771209716796875,0.30841064453125,1.0780029296875,1.835723876953125,2.570281982421875,0.140716552734375,1.494232177734375,0.0350341796875
-1.483870967741935,Warm_Top,30cm - 300cm,-8.61151123046875,-18.203277587890625,-17.895278930664062,-2.108428955078125,-1.052825927734375,1.246429443359375,-8.344573974609375,-10.7454833984375,-11.788604736328125
3.4666666666666672,Warm_Top,30cm - 300cm,-1.33258056640625,-7.61187744140625,-8.527557373046875,-0.435577392578125,0.11785888671875,15.8829345703125,-2.58489990234375,-3.20758056640625,-4.29400634765625
6.210752688172043,Warm_Top,30cm - 300cm,2.217041015625,-2.458099365234375,-2.32281494140625,3.50421142578125,4.04827880859375,12.59246826171875,1.04559326171875,1.0947265625,0.23193359375
6.111827956989247,Warm_Top,30cm - 300cm,2.442474365234375,-0.75213623046875,1.286895751953125,2.521575927734375,3.665771484375,8.90911865234375,0.971160888671875,2.2418212890625,0.695648193359375
3.6533333333333338,Warm_Top,30cm - 300cm,0.9571533203125,0.0321044921875,0.105194091796875,1.030364990234375,2.442962646484375,2.368560791015625,0.104644775390625,1.53204345703125,0.041290283203125
-0.3741935483870968,Warm_Top,30cm - 300cm,-7.6690673828125,-11.6748046875,-15.03106689453125,-7.639129638671875,-1.992431640625,2.0599365234375,-8.203521728515625,-10.100494384765623,-8.77099609375
2.7422222222222232,Warm_Top,30cm - 300cm,-1.229888916015625,-5.0863037109375,-6.60125732421875,-3.1846923828125,-0.548126220703125,15.122589111328125,-2.38623046875,-3.72052001953125,-3.4344482421875
6.376344086021504,Warm_Top,30cm - 300cm,2.95159912109375,-1.86712646484375,0.091339111328125,2.63250732421875,3.9736328125,15.56494140625,1.6136474609375,0.198455810546875,1.40533447265625
6.046236559139785,Warm_Top,30cm - 300cm,2.3804931640625,-0.72515869140625,1.969970703125,2.286102294921875,3.0684814453125,8.565155029296875,0.96905517578125,1.9998779296875,0.910552978515625
3.4255555555555555,Warm_Top,30cm - 300cm,0.701507568359375,-0.3035888671875,0.33367919921875,0.4552001953125,1.358367919921875,2.503387451171875,0.0787353515625,1.205352783203125,-0.0191650390625
0.1569892473118279,Warm_Top,30cm - 300cm,-6.2392578125,-10.83782958984375,-12.901092529296875,-4.192718505859375,-2.098114013671875,4.631805419921875,-8.20965576171875,-8.55877685546875,-7.747772216796875
2.99,Warm_Top,30cm - 300cm,-0.9466552734375,-4.602813720703125,-5.82867431640625,-1.690338134765625,-0.576263427734375,13.92596435546875,-2.843658447265625,-2.876312255859375,-3.08123779296875
6.4010752688172055,Warm_Top,30cm - 300cm,4.206451416015625,-1.77459716796875,1.15740966796875,4.24652099609375,4.41717529296875,21.172271728515625,1.56494140625,1.104522705078125,1.7633056640625
6.256989247311831,Warm_Top,30cm - 300cm,3.270904541015625,-0.032867431640625,2.97412109375,3.488250732421875,3.938812255859375,10.482177734375,1.271942138671875,2.6759033203125,1.368927001953125
2.284444444444444,Warm_Top,30cm - 300cm,0.014892578125,-0.273651123046875,-0.136749267578125,0.13409423828125,0.708465576171875,-0.10009765625,-0.41180419921875,0.54595947265625,-0.34698486328125
-0.8634408602150537,Warm_Top,30cm - 300cm,-6.9073486328125,-8.89727783203125,-15.30072021484375,-2.364410400390625,-1.5294189453125,2.027374267578125,-8.846649169921875,-11.100982666015623,-9.24664306640625
3.434444444444445,Warm_Top,30cm - 300cm,-0.686737060546875,-4.180084228515625,-6.711761474609375,-0.543853759765625,-0.273162841796875,15.611083984375,-2.447998046875,-3.806854248046875,-3.14117431640625
6.04731182795699,Warm_Top,30cm - 300cm,3.221343994140625,-1.3955078125,-0.0477294921875,3.83111572265625,3.918548583984375,15.737518310546875,1.217071533203125,1.28204345703125,1.227813720703125
7.560215053763441,Warm_Top,30cm - 300cm,4.001373291015625,0.357940673828125,3.232818603515625,4.13946533203125,4.765838623046875,12.856414794921875,1.597930908203125,3.225067138671875,1.83544921875
4.362222222222223,Warm_Top,30cm - 300cm,1.572723388671875,0.8046875,0.717864990234375,1.496826171875,2.8092041015625,3.6705322265625,0.388824462890625,1.89581298828125,0.797943115234375
-0.6064516129032257,Warm_Top,30cm - 300cm,-6.523651123046875,-8.2568359375,-15.20050048828125,-2.308349609375,-1.95098876953125,2.027313232421875,-9.143646240234377,-9.54388427734375,-7.81243896484375
2.2111111111111112,Warm_Top,30cm - 300cm,-1.229888916015625,-4.301177978515625,-6.8505859375,-0.841552734375,-0.9898681640625,12.744354248046875,-3.160125732421875,-3.436065673828125,-3.00421142578125
5.872043010752687,Warm_Top,30cm - 300cm,4.059112548828125,-1.66204833984375,0.093353271484375,4.8331298828125,4.07843017578125,19.8055419921875,1.377716064453125,1.943328857421875,2.0035400390625
6.373118279569893,Warm_Top,30cm - 300cm,4.262908935546875,0.82208251953125,3.412322998046875,4.442047119140625,4.543212890625,13.70806884765625,1.55902099609375,3.50469970703125,2.11187744140625
4.395555555555556,Warm_Top,30cm - 300cm,3.041473388671875,1.303436279296875,1.74041748046875,2.932952880859375,3.1412353515625,8.327301025390625,1.264892578125,2.673797607421875,2.9476318359375
-1.3311827956989244,Warm_Top,30cm - 300cm,-7.241973876953125,-8.87957763671875,-16.097198486328125,-2.625335693359375,-1.767974853515625,0.76971435546875,-9.889617919921877,-10.43499755859375,-9.01080322265625
3.0577777777777784,Warm_Top,30cm - 300cm,-1.24627685546875,-4.3284912109375,-7.12835693359375,-0.998870849609375,-0.77337646484375,12.8145751953125,-3.173126220703125,-3.196929931640625,-3.185546875
6.069892473118278,Warm_Top,30cm - 300cm,2.777557373046875,-1.560638427734375,-1.531219482421875,3.10150146484375,3.058319091796875,15.66485595703125,0.909423828125,1.435028076171875,1.1431884765625
6.3559139784946215,Warm_Top,30cm - 300cm,3.191253662109375,0.231658935546875,2.319671630859375,3.24017333984375,3.501068115234375,10.865997314453123,1.209503173828125,2.735321044921875,1.426666259765625
4.112222222222223,Warm_Top,30cm - 300cm,1.40338134765625,0.646728515625,0.647247314453125,1.570526123046875,2.149658203125,3.851898193359375,0.284423828125,1.680633544921875,0.395965576171875
-0.7043010752688172,Warm_Top,30cm - 300cm,-6.634674072265625,-13.681976318359375,-13.341705322265625,-6.7906494140625,-1.972076416015625,5.23553466796875,-7.0867919921875,-7.888336181640625,-7.551300048828125
3.6733333333333342,Warm_Top,30cm - 300cm,-0.289215087890625,-4.983489990234375,-5.935516357421875,-2.66497802734375,0.184844970703125,15.61297607421875,-1.645477294921875,-1.247955322265625,-1.634033203125
7.882795698924732,Warm_Top,30cm - 300cm,3.964569091796875,-0.363525390625,1.2828369140625,3.182098388671875,4.1083984375,17.277557373046875,1.678375244140625,2.6722412109375,1.878509521484375
1.4161290322580646,Warm_Top,30cm - 300cm,3.55047607421875,2.021148681640625,2.673919677734375,2.833892822265625,3.366119384765625,11.645294189453125,1.385772705078125,2.988494873046875,1.4892578125
1.7000000000000006,Warm_Top,30cm - 300cm,1.736083984375,2.924041748046875,0.763641357421875,0.78594970703125,1.6849365234375,3.593963623046875,0.76580810546875,1.956329345703125,1.4140625
-0.8505376344086021,Warm_Top,30cm - 300cm,-8.4976806640625,-12.405364990234375,-15.187225341796875,-10.320648193359377,-6.143157958984375,2.732818603515625,-8.587860107421875,-9.349700927734377,-8.72039794921875
2.2077777777777783,Warm_Top,30cm - 300cm,-1.53472900390625,-5.190338134765625,-6.630523681640625,-4.423126220703125,-2.3585205078125,14.486663818359375,-2.36865234375,-3.054290771484375,-2.739013671875
5.511827956989246,Warm_Top,30cm - 300cm,2.7158203125,-1.607269287109375,0.15692138671875,1.326995849609375,2.0311279296875,15.389495849609375,1.38348388671875,1.465423583984375,1.580291748046875
5.958064516129032,Warm_Top,30cm - 300cm,3.097747802734375,0.188690185546875,2.583648681640625,2.4508056640625,2.417205810546875,11.7535400390625,1.371246337890625,2.550811767578125,1.466156005859375
4.661111111111111,Warm_Top,30cm - 300cm,1.89013671875,1.5401611328125,1.2469482421875,1.234375,1.494232177734375,5.76727294921875,0.617095947265625,2.074951171875,1.146026611328125
0.0774193548387098,Warm_Top,30cm - 300cm,-4.5146484375,-8.843597412109375,-12.623046875,-2.232574462890625,-1.63031005859375,6.76898193359375,-6.007843017578125,-6.280059814453125,-5.268829345703125
3.535555555555556,Warm_Top,30cm - 300cm,0.400543212890625,-3.645111083984375,-5.317047119140625,0.377166748046875,0.419586181640625,15.10302734375,-1.017120361328125,-1.646453857421875,-1.069610595703125
6.924731182795699,Warm_Top,30cm - 300cm,3.868316650390625,-1.12506103515625,1.8118896484375,4.217987060546875,4.224884033203125,16.2393798828125,1.77642822265625,1.803192138671875,1.99786376953125
7.6258064516129025,Warm_Top,30cm - 300cm,4.060394287109375,0.329986572265625,3.431488037109375,4.02117919921875,4.424285888671875,12.800445556640625,1.9844970703125,3.15576171875,2.335418701171875
4.637777777777777,Warm_Top,30cm - 300cm,2.208160400390625,1.146026611328125,1.213134765625,1.76214599609375,2.53790283203125,4.540496826171875,1.946136474609375,2.048065185546875,2.471343994140625
0.8327956989247313,Warm_Top,30cm - 300cm,-5.586456298828125,-10.0609130859375,-13.708251953125,-2.6776123046875,-1.55364990234375,5.779296875,-7.017333984375,-8.595245361328125,-6.858062744140625
5.258333333333334,Warm_Top,30cm - 300cm,-0.486724853515625,-4.468048095703125,-5.853302001953125,-0.3941650390625,0.21551513671875,12.300537109375,-1.597137451171875,-2.37554931640625,-1.721527099609375
9.05483870967742,Warm_Top,30cm - 300cm,2.916656494140625,-1.97119140625,0.07598876953125,3.469635009765625,4.008331298828125,13.73468017578125,1.483673095703125,0.9451904296875,1.58685302734375
10.591935483870966,Warm_Top,30cm - 300cm,4.227508544921875,-0.64697265625,3.564422607421875,4.126861572265625,4.99505615234375,14.473968505859375,2.0185546875,3.0301513671875,2.258026123046875
5.9383333333333335,Warm_Top,30cm - 300cm,2.013153076171875,0.13458251953125,1.00250244140625,1.708709716796875,3.227203369140625,4.917572021484375,1.160003662109375,1.906768798828125,2.047760009765625
0.1935483870967741,Warm_Top,30cm - 300cm,-6.32537841796875,-11.412078857421875,-12.293975830078125,-5.287628173828125,-2.709808349609375,4.364013671875,-7.748687744140625,-8.746337890625,-6.76849365234375
3.6511111111111103,Warm_Top,30cm - 300cm,-0.3994140625,-5.347198486328125,-5.439422607421875,-1.763885498046875,-0.72528076171875,15.24407958984375,-1.798065185546875,-1.92413330078125,-1.441497802734375
5.5838709677419365,Warm_Top,30cm - 300cm,3.015106201171875,-2.347381591796875,0.6334228515625,2.56640625,2.702178955078125,16.093658447265625,1.237091064453125,1.5621337890625,1.673248291015625
5.9118279569892485,Warm_Top,30cm - 300cm,2.819549560546875,-1.0565185546875,2.473876953125,2.687530517578125,2.850433349609375,10.19439697265625,1.254852294921875,2.59222412109375,1.5596923828125
3.88,Warm_Top,30cm - 300cm,1.8321533203125,-0.121429443359375,1.097259521484375,1.402740478515625,1.785675048828125,5.97216796875,0.640106201171875,2.05169677734375,1.8291015625
0.8118279569892473,Warm_Top,30cm - 300cm,-5.577911376953125,-12.285797119140625,-12.320587158203125,-5.942901611328125,-1.8917236328125,7.63824462890625,-6.658721923828125,-7.239105224609375,-5.922821044921875
4.0522222222222215,Warm_Top,30cm - 300cm,0.216705322265625,-5.04498291015625,-5.053802490234375,-1.58056640625,0.46392822265625,14.720428466796875,-1.109649658203125,-0.093841552734375,-0.56781005859375
7.596774193548387,Warm_Top,30cm - 300cm,5.226654052734375,-1.7288818359375,3.387115478515625,4.848876953125,5.23052978515625,21.144439697265625,2.385589599609375,3.662322998046875,2.88323974609375
7.404301075268817,Warm_Top,30cm - 300cm,3.933685302734375,0.4366455078125,3.183868408203125,3.33306884765625,4.072265625,11.53387451171875,1.970245361328125,3.6561279296875,3.283447265625
4.364444444444445,Warm_Top,30cm - 300cm,1.671173095703125,0.257843017578125,0.8917236328125,1.091064453125,1.998016357421875,3.087890625,1.722930908203125,2.02252197265625,2.29730224609375
-0.0268817204301074,Warm_Top,30cm - 300cm,-6.24072265625,-10.621551513671877,-11.519073486328125,-4.9967041015625,-1.83990478515625,0.02032470703125,-8.090850830078125,-7.12274169921875,-5.75537109375
2.8211111111111107,Warm_Top,30cm - 300cm,-0.8028564453125,-5.521087646484375,-5.3460693359375,-2.331329345703125,-0.8182373046875,14.3046875,-2.631805419921875,-2.6292724609375,-1.44964599609375
6.84731182795699,Warm_Top,30cm - 300cm,3.65008544921875,-2.27435302734375,1.776611328125,3.354095458984375,4.05120849609375,17.318634033203125,1.5771484375,1.271240234375,2.126068115234375
6.8365591397849474,Warm_Top,30cm - 300cm,3.20849609375,-0.98907470703125,2.9281005859375,3.038909912109375,3.9913330078125,10.6885986328125,1.350341796875,2.752349853515625,1.907318115234375
3.713333333333333,Warm_Top,30cm - 300cm,0.990936279296875,-0.612762451171875,0.50506591796875,0.649322509765625,1.901214599609375,2.637908935546875,0.06134033203125,1.367034912109375,1.41845703125
0.5150537634408603,Warm_Top,30cm - 300cm,-5.911163330078125,-12.444427490234375,-11.38427734375,-6.0540771484375,-1.996307373046875,5.52252197265625,-7.820404052734375,-6.909393310546875,-6.20306396484375
3.4233333333333333,Warm_Top,30cm - 300cm,0.01666259765625,-5.197509765625,-4.832855224609375,-1.80621337890625,0.38482666015625,15.5157470703125,-1.775177001953125,-1.477294921875,-0.678314208984375
5.9913978494623645,Warm_Top,30cm - 300cm,3.159820556640625,-2.214385986328125,1.83685302734375,2.915313720703125,3.594268798828125,14.48504638671875,1.22052001953125,1.6248779296875,1.816009521484375
6.070967741935482,Warm_Top,30cm - 300cm,2.945098876953125,-1.079681396484375,2.52020263671875,2.71185302734375,3.27838134765625,10.78045654296875,1.201080322265625,2.4080810546875,1.74029541015625
3.206666666666666,Warm_Top,30cm - 300cm,0.72686767578125,-0.74591064453125,0.27093505859375,0.331573486328125,1.09173583984375,2.9501953125,-0.142303466796875,0.965911865234375,1.0927734375
0.4064516129032258,Warm_Top,30cm - 300cm,-5.284027099609375,-9.18939208984375,-11.82720947265625,-4.202667236328125,-1.801361083984375,3.09063720703125,-6.18011474609375,-7.1248779296875,-5.037200927734375
